Country,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Regime type,Democracy_Index,biofuel_elec_per_capita,coal_elec_per_capita,coal_production,gas_production,low_carbon_electricity,oil_production,renewables_production,non_renewables_production,total_production,Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day),Deaths,Total_Emissions,Human Development Index,Rule_of_Law_Index,Median Age,Urban Population (%),Tax_Revenue
Austria,2021,7.079640865325928,10.898980140686035,0.8629759550094604,71.1500015258789,0.7948459386825562,0.1577580571174621,0.500808596611023,0.7218652367591858,0.259080171585083,Full democracy,8.07,502.125,15.691,,,52.75,,57.23,13.93,71.16,3818.9976,110.189926,184.39987,0,832580.5056,0.92,0.942,42.678,58.995,43.713684
Azerbaijan,2008,4.8171892166137695,9.447179794311523,0.6842672228813171,61.13999938964844,0.6010432839393616,-0.0338161662220954,0.7151247262954712,0.5608176589012146,0.226795420050621,Authoritarian,3.19,0.0,0.0,0.0,159.526,2.21,518.396,2.21,19.41,21.62,2985.0813,87.86556,48.72213,30,489198.553,0.723,0.046,27.521,52.99,17.878765
Azerbaijan,2010,4.218610763549805,9.552669525146484,0.6870009899139404,61.70000076293945,0.5010710954666138,-0.1277264803647995,0.8583466410636902,0.5162716507911682,0.2718733251094818,Authoritarian,3.15,0.0,0.0,0.0,162.809,3.41,591.946,3.41,15.26,18.67,2943.999,90.53997,63.239983,0,439697.448,0.733,0.045,28.171,53.406,13.738373
Azerbaijan,2011,4.680469512939453,9.54063892364502,0.7251939177513123,61.97999954223633,0.5374842882156372,-0.1102365925908088,0.795119047164917,0.5216935276985168,0.2581173181533813,Authoritarian,3.15,0.0,0.0,0.0,159.769,2.65,531.331,2.65,17.62,20.27,2969.9973,91.94991,64.169945,0,465394.575,0.735,0.045,28.473,53.637,13.471065
Azerbaijan,2012,4.91077184677124,9.548772811889648,0.7618732452392578,62.2599983215332,0.5988590717315674,-0.1456230282783508,0.7631548047065735,0.5233128666877747,0.2660934031009674,Authoritarian,3.15,0.0,0.0,0.0,168.369,1.8,505.042,1.8,21.17,22.97,2985.001,91.03003,68.04002,16,485159.3564000001,0.739,0.045,28.749,53.883,12.794096
Azerbaijan,2013,5.481178283691406,9.592310905456545,0.7696901559829712,62.540000915527344,0.6719569563865662,-0.1734439879655838,0.6988195776939392,0.5160890817642212,0.2424554526805877,Authoritarian,3.06,9.361,0.0,0.0,174.746,1.56,505.991,1.65,21.69,23.34,2986.0007,91.800026,65.81001,0,491990.0657,0.745,0.032,29.016,54.145,13.591832
Azerbaijan,2014,5.251530170440674,9.606963157653809,0.7994333505630493,62.81999969482422,0.732772946357727,-0.2138164937496185,0.6538453102111816,0.5020862221717834,0.2199821174144745,Authoritarian,2.83,8.212,0.0,0.0,183.841,1.37,490.189,1.4500000000000002,23.26,24.71,2986.0002,90.22001,71.560005,43,493220.1746,0.749,0.032,29.306,54.422,14.998136
Azerbaijan,2015,5.146774768829346,9.605931282043455,0.7857027649879456,63.09999847412109,0.7642894983291626,-0.2034048736095428,0.615552544593811,0.5204299688339233,0.2061142772436142,Authoritarian,2.71,9.125,0.0,0.0,187.841,1.71,484.684,1.8000000000000005,22.86,24.66,3003.9985,91.33996,72.42997,63,487829.705,0.751,0.032,29.625,54.714,16.50607
Azerbaijan,2016,5.303894996643066,9.563261985778809,0.777271032333374,63.22499847412109,0.7125731706619263,-0.2097998857498169,0.6067708134651184,0.5088365077972412,0.1911171972751617,Authoritarian,2.65,9.021,0.0,0.0,182.775,2.09,477.721,2.18,22.76,24.94,3025.9988,91.56996,73.60997,136,485098.3255,0.752,0.031,29.873,55.021,17.734713
Azerbaijan,2017,5.152279376983643,9.555447578430176,0.7870393991470337,63.34999847412109,0.7310304641723633,-0.2307973206043243,0.6525390148162842,0.511526882648468,0.1983186602592468,Authoritarian,2.65,8.936,0.0,,177.586,1.88,450.318,1.97,22.34,24.31,3087.0005,93.76002,78.39001,36,477754.4714,0.754,0.036,30.067,55.343,14.208536
Azerbaijan,2018,5.167995452880859,9.56167221069336,0.7812299132347107,63.47499847412109,0.772449254989624,-0.2372829616069793,0.5612062811851501,0.5270726680755615,0.1913916617631912,Authoritarian,2.65,7.88,0.0,,187.585,1.95,451.116,2.03,23.18,25.21,3152.9985,93.52996,84.35996,0,471857.635,0.757,0.029,30.329,55.68,14.052589
Azerbaijan,2019,5.173389434814453,9.577898979187012,0.886756420135498,63.59999847412109,0.8542485237121582,-0.2200269848108291,0.4572606682777405,0.576897144317627,0.1639202535152435,Authoritarian,2.75,9.773,0.0,,239.382,1.79,436.853,1.8900000000000003,24.16,26.05,3268.9966,97.67989,86.79991,0,477633.3906,0.762,0.04,30.699,56.031,14.218887
,2019,7.098012447357178,10.815147399902344,0.8779294490814209,65.9000015258789,0.906535506248474,0.0346589721739292,,0.7113862633705139,0.3171063959598541,Authoritarian,2.55,0.0,0.0,,162.66,0.01,,0.01,33.09,33.1,3481.9883,108.759636,123.11958,0,428085.7871,0.888,0.16,31.21,89.394,3.011662
,2020,6.173175811767578,10.77884006500244,0.8477450609207153,65.82499694824219,0.9452325701713562,0.1150526031851768,,0.7295103073120117,0.2968354523181915,Authoritarian,2.49,0.0,0.0,,163.697,0.01,,0.01,33.36,33.37,3535.9807,112.92939,129.8493,0,436753.43085,0.884,0.16,30.953,89.506,2.922273
Bangladesh,2008,5.052278518676758,8.046941757202148,0.4665534794330597,60.15999984741211,0.6060121655464172,-0.060345135629177,0.801819920539856,0.5446383953094482,0.2318607568740844,Hybrid regime,5.52,0.0,7.564,4.146,163.764,0.96,3.611,0.96,33.27,34.230000000000004,2427.8174,53.07416,28.124422,0,5160065.713,0.535,0.254,21.368,28.968,6.391139
Bangladesh,2010,4.858481407165527,8.130166053771973,0.5493984818458557,61.20000076293945,0.6590056419372559,-0.0330891646444797,0.7735304832458496,0.4957400858402252,0.2924252152442932,Hybrid regime,5.87,0.0,5.189,4.318,192.537,0.83,3.188,0.8300000000000001,40.03,40.86,2388.0,56.71,27.48,0,5306596.450000001,0.558,0.121,21.878,30.462,6.5402737
Bangladesh,2011,4.985649108886719,8.180617332458496,0.6064590215682983,61.720001220703125,0.8379953503608704,-0.0861901566386222,0.7570026516914368,0.5013073086738586,0.2349815368652343,Hybrid regime,5.86,0.0,5.526,4.085,195.821,0.98,3.188,0.98,43.24,44.21999999999999,2418.0002,57.250004,28.120003,0,5440559.450000001,0.565,0.119,22.17,31.225,7.2508764
Bangladesh,2012,4.724443912506104,8.23135757446289,0.5817652940750122,62.2400016784668,0.6676822900772095,-0.0511566363275051,0.764894425868988,0.5371347069740295,0.1832453906536102,Hybrid regime,5.86,0.0,6.181,5.114,213.363,0.91,2.989,0.91,47.71,48.62,2430.0,57.86,28.91,0,5601393.673999999,0.575,0.113,22.485,31.993,7.5335684
Bangladesh,2013,4.660161018371582,8.277083396911621,0.530139684677124,62.7599983215332,0.7415180206298828,-0.0322823412716388,0.7427741885185242,0.4919309020042419,0.2460526674985885,Hybrid regime,5.86,0.0,7.985,5.236,219.528,1.07,2.567,1.0699999999999998,52.27,53.34,2423.0,58.08,30.3,30,5663497.462,0.577,0.115,22.807,32.762,7.4816875
Bangladesh,2014,4.635564804077148,8.323469161987305,0.5770650506019592,63.27999877929688,0.7355128526687622,-0.1148525848984718,0.7893747091293335,,0.2306783646345138,Hybrid regime,5.78,0.0,7.053,5.8,230.223,0.78,2.567,0.78,55.27,56.05,2440.9998,58.449997,32.569996,0,5737480.722,0.585,0.112,23.134,33.535,7.2086844
Bangladesh,2015,4.633473873138428,8.37502670288086,0.6014682650566101,63.79999923706055,0.8147962689399719,-0.0850957855582237,0.7206009030342102,0.543083906173706,0.2257537543773651,Hybrid regime,5.73,0.0,6.336,4.14,258.541,0.8,2.567,0.8,58.49,59.29,2505.0,60.05,34.09,5,5897466.22,0.604,0.138,23.457,34.308,7.094294
Bangladesh,2016,4.556140899658203,8.431437492370605,0.6491169333457947,63.92499923706055,0.8747004866600037,-0.1052959486842155,0.6878536343574524,0.4366278946399688,0.2350224554538726,Hybrid regime,5.73,0.0,6.446,5.53,264.509,1.24,2.574,1.24,67.85,69.08999999999999,2440.9998,59.839996,33.339996,73,6042882.592,0.613,0.135,23.774,35.083,7.316912
Bangladesh,2017,4.309771060943604,8.482762336730957,0.7125527858734131,64.05000305175781,0.8962171673774719,-0.0043696332722902,0.6350144743919373,0.4364970326423645,0.2135057598352432,Hybrid regime,5.43,0.0,6.366,,265.927,1.29,,1.29,72.16,73.45,2493.9998,61.299995,34.089996,48,6293351.454,0.622,0.12,24.023,35.858,7.649592
Bangladesh,2018,4.499217033386231,8.541788101196289,0.7055560350418091,64.17500305175781,0.9014708399772644,-0.0589018277823925,0.7014212012290955,0.4329648911952972,0.3612377941608429,Hybrid regime,5.57,0.0,9.164,,265.818,1.37,,1.37,77.46000000000001,78.83000000000001,2564.0,63.18,34.8,0,6339654.359999999,0.636,0.118,24.201,36.632,7.9265003
Bangladesh,2019,5.1142168045043945,8.606523513793945,0.6731721758842468,64.30000305175781,0.901936650276184,-0.0668229162693023,0.6560046076774597,0.4326653778553009,0.3694715499877929,Hybrid regime,5.88,0.0,6.585,,252.844,1.11,,1.11,83.71000000000001,84.82000000000001,2513.0,62.469997,34.92,0,6415197.562000001,0.646,0.101,24.38,37.405,7.498063
Bangladesh,2020,5.27998685836792,8.62898063659668,0.7393379211425781,64.42500305175781,0.7774671912193298,-0.0254248306155204,0.7416591644287109,0.4845598936080932,0.3317087888717651,Hybrid regime,5.99,0.0,14.096,,237.309,1.28,,1.28,83.41999999999999,84.69999999999999,2570.0002,64.63,35.070004,3,6275198.544,0.657,0.111,24.558,38.177,7.0021176
Bangladesh,2021,4.123318672180176,8.684572219848633,0.484740287065506,64.55000305175781,0.8930133581161499,0.0889460444450378,0.7462065815925598,0.5035513639450073,0.4482610523700714,Hybrid regime,5.99,0.0,31.295,,236.11,1.36,,1.36,94.3,95.66,2614.0002,65.50001,36.730003,0,6790191.830000001,0.662,0.095,24.733,38.946,7.642659
Belarus,2008,5.463332176208496,9.67676830291748,0.903700351715088,61.18000030517578,0.6399238705635071,-0.2257397621870041,0.6964959502220154,,0.2456592917442321,Authoritarian,3.34,3.065,1.022,0.0,1.634,0.07,22.095,0.1,34.98,35.08,3124.2065,88.70794,116.288826,0,1447718.5640000002,0.782,0.259,37.633,73.726,47.10725
Belarus,2010,5.525923252105713,9.758502006530762,0.9180001616477966,62.29999923706055,0.7000644207000732,-0.1683467775583267,0.7061206102371216,0.5318477153778076,0.2082721590995788,Authoritarian,3.34,9.248,3.083,0.0,0.29,0.14,18.886,0.23,34.76,34.989999999999995,3100.0012,101.240036,120.930046,0,1460284.882,0.79,0.259,37.918,74.672,37.61618
Belarus,2011,5.225307941436768,9.81323528289795,0.9098877906799316,62.86000061035156,0.6560108661651611,-0.1737674325704574,0.6719386577606201,0.4933811724185943,0.2494553923606872,Authoritarian,3.16,10.302,2.06,0.0,0.322,0.14,18.886,0.24,32.05,32.29,3152.9993,100.67998,125.50997,0,1493611.877,0.798,0.263,38.059,75.188,33.278404
Belarus,2012,5.7490434646606445,9.83153247833252,0.9019615054130554,63.41999816894531,0.6452488303184509,-0.223155677318573,0.6574302315711975,0.515112578868866,0.1807645261287689,Authoritarian,3.04,13.411,2.063,0.0,0.215,0.21,18.938,0.34,30.6,30.94,3224.9988,101.44996,125.25995,0,1543278.0429999998,0.805,0.276,38.181,75.697,35.32535
Belarus,2013,5.876466274261475,9.841900825500488,0.9225059747695924,63.97999954223633,0.7234312891960144,-0.1833824217319488,0.6530391573905945,0.5454326272010803,0.2062196582555771,Authoritarian,3.04,15.478,2.064,0.0,0.408,0.3,18.886,0.45,31.21,31.66,3238.9988,100.56996,122.819954,0,1460063.502,0.806,0.254,38.292,76.199,35.965946
Belarus,2014,5.812400817871094,9.858454704284668,0.8802588582038879,64.54000091552734,0.6471845507621765,-0.0541837066411972,0.6815087199211121,0.5750670433044434,0.2085355669260025,Authoritarian,3.69,16.505,3.095,0.0,0.322,0.29,18.886,0.45,34.45,34.900000000000006,3261.9998,101.329994,128.83998,0,1435819.2740000002,0.81,0.254,38.411,76.693,34.739315
Belarus,2015,5.718907833099365,9.818076133728027,0.9240726232528688,65.0999984741211,0.6227534413337708,-0.0973012819886207,0.6686781644821167,0.5457346439361572,0.1843099594116211,Authoritarian,3.62,19.586,4.123,0.0,0.322,0.34,16.422,0.53,33.75,34.28,3231.0005,98.63001,130.77002,0,1309365.7429999998,0.809,0.254,38.53,77.181,35.58217
Belarus,2016,5.177899360656738,9.791616439819336,0.926551103591919,65.32499694824219,0.6582288146018982,-0.1314703077077865,0.6640551686286926,0.5026974081993103,0.1821061223745346,Authoritarian,3.54,18.541,3.09,0.0,0.236,0.43,20.622,0.61,33.14,33.75,3225.9998,98.96999,128.10999,0,1273109.2030000002,0.809,0.281,38.654,77.661,35.748615
Belarus,2017,5.552915096282959,9.817715644836426,0.9002557992935181,65.55000305175781,0.6209792494773865,-0.1275939047336578,0.6541134119033813,0.5017356872558594,0.2327680736780166,Authoritarian,3.13,19.572,3.09,,,0.78,,0.97,33.73,34.7,3243.002,99.08006,131.67007,0,1213068.253,0.811,0.277,38.815,78.134,34.572056
Belarus,2018,5.23376989364624,9.85086441040039,0.9045692682266236,65.7750015258789,0.6436023712158203,-0.1805819272994995,0.7184554934501648,0.4088835716247558,0.2357286214828491,Authoritarian,3.13,21.659,3.094,,,0.81,,1.02,38.18,39.2,3242.999,99.80997,129.86996,0,1182720.271,0.812,0.278,39.015,78.595,35.620087
Belarus,2019,5.821453094482422,9.86724090576172,0.9167404770851136,66.0,0.656933605670929,-0.1922114193439483,0.5459047555923462,0.5589894652366638,0.1898214071989059,Authoritarian,2.48,35.146,3.101,,,1.04,,1.38,39.42,40.8,3291.9995,109.97999,131.58998,0,1127048.657,0.81,0.29,39.288,79.044,34.61063
Belgium,2008,7.116590976715088,10.78774070739746,0.9229770302772522,68.87999725341797,0.8870267271995544,0.000982332159765,0.6518005132675171,0.7093972563743591,0.241797924041748,Flawed democracy,8.16,310.44,517.4,0.0,0.0,49.99,0.0,7.75,78.64,86.39,3717.9722,98.80445,163.0605,0,1244082.8956000002,0.909,0.98,39.727,97.555,46.100952
Belgium,2010,6.853514194488525,10.7783842086792,0.9305701851844788,69.19999694824219,0.8069302439689636,0.0163074787706136,0.6973655819892883,0.7933443188667297,0.2403643280267715,Flawed democracy,8.05,402.65,386.102,0.0,0.0,54.48,0.0,10.92,86.47,97.39,3728.0007,100.04002,165.08003,0,1045077.1753999998,0.913,0.98,39.841,97.651,45.461586
Belgium,2011,7.111363887786865,10.782177925109863,0.936955451965332,69.36000061035156,0.8801535964012146,-0.020142275840044,0.7110438942909241,0.7520211935043335,0.2250563651323318,Flawed democracy,8.05,422.609,317.642,0.0,0.0,56.54,0.0,12.94,80.92,93.86,3732.9995,99.89999,170.69997,0,908669.6503,0.914,0.98,39.929,97.698,46.191936
Belgium,2012,6.935122013092041,10.78334140777588,0.9271170496940612,69.5199966430664,0.8552666306495667,-0.0560603737831115,0.7575725317001343,0.7181869745254517,0.2382768094539642,Flawed democracy,8.05,475.019,307.312,0.0,0.0,50.8,0.0,15.75,71.0,86.75,3724.0,102.8,164.53,0,831048.386,0.915,0.98,40.065,97.744,47.069027
Belgium,2013,7.103661060333252,10.783209800720217,0.9091861844062804,69.68000030517578,0.8907110691070557,0.0107008069753646,0.5736643075942993,0.738157331943512,0.2171389460563659,Flawed democracy,8.05,453.02,271.092,0.0,0.0,54.36,0.0,16.75,70.23,86.98,3738.0,102.84,165.07,0,983080.6614,0.917,0.98,40.206,97.789,47.804188
Belgium,2014,6.855329036712647,10.794432640075684,0.9435491561889648,69.83999633789062,0.8609535098075867,-0.004647197201848,0.5119757652282715,0.7436781525611877,0.2515570521354675,Flawed democracy,7.93,394.57,186.996,0.0,0.0,45.91,0.0,16.62,58.99,75.61,3806.9976,100.549934,165.52989,0,766914.2526,0.922,0.98,40.35,97.833,47.410248
Belgium,2015,6.904219150543213,10.808846473693848,0.8852088451385498,70.0,0.8694749474525452,0.0562120452523231,0.4687846302986145,0.7471033334732056,0.2399587035179138,Flawed democracy,7.93,488.963,184.028,0.0,0.0,40.55,0.0,19.950000000000003,53.98,73.93,3816.9978,100.22995,170.6199,0,817516.6129999999,0.924,0.98,40.429,97.876,46.630493
Belgium,2016,6.948936462402344,10.816370964050291,0.9289640784263612,70.1500015258789,0.865759015083313,-0.0616822503507137,0.4966591000556946,0.7010933756828308,0.2596533894538879,Flawed democracy,7.77,473.631,34.462,0.0,0.0,57.77,0.0,19.61,70.07,89.67999999999999,3781.001,102.34002,168.01004,34,780779.8964,0.927,0.98,40.492,97.919,45.834755
Belgium,2017,6.928347587585449,10.828584671020508,0.921639084815979,70.30000305175781,0.8568019866943359,0.0486532859504222,0.5430460572242737,0.713402271270752,0.2335976958274841,Flawed democracy,7.78,500.681,7.905,,,58.03,,21.5,69.53999999999999,91.04,3791.9998,99.55999,171.85999,0,698326.7267,0.931,0.98,40.586,97.961,46.381866
Belgium,2018,6.892171859741211,10.841803550720217,0.9298155307769777,70.44999694824219,0.8083866238594055,-0.1304793059825897,0.6304118037223816,0.6817125678062439,0.250297337770462,Flawed democracy,7.78,472.547,7.861,,,45.77,,22.58,56.71,79.29,3801.0005,100.19002,168.75003,4,736951.6846,0.933,0.98,40.663,98.001,46.405468
Belgium,2019,6.7721381187438965,10.858762741088867,0.8842304944992065,70.5999984741211,0.7762036323547363,-0.177975907921791,0.6724975109100342,0.6990424990653992,0.2436308413743972,Flawed democracy,7.64,448.284,7.819,,,62.98,,24.62,73.23,97.85,3849.0005,106.390015,177.78001,0,755648.045,0.936,0.976,40.735,98.041,44.832016
Belgium,2020,6.838760852813721,10.799335479736328,0.9035586714744568,70.75,0.7669178247451782,-0.1718907505273819,0.6336267590522766,0.619125485420227,0.2601887881755829,Flawed democracy,7.51,454.95,6.919,,,57.88,,28.71,64.83,93.54,3859.0012,110.32004,184.51006,0,637946.5785000001,0.93,0.977,40.811,98.079,44.918888
Belgium,2021,6.88175630569458,10.855599403381348,0.9148567914962769,70.9000015258789,0.8225030899047852,0.0773552507162094,0.5233678221702576,0.6865835189819336,0.2600309252738952,Flawed democracy,7.51,403.913,3.445,,,73.06,,27.42,76.66,104.08,3892.0012,111.810036,181.18005,0,659711.9344,0.938,0.977,40.935,98.117,44.904606
Benin,2008,3.6671395301818848,7.891244411468506,0.3823735117912292,52.47999954223633,0.7094769477844238,-0.0077733038924634,0.82524573802948,0.5739096999168396,0.3025461733341217,Hybrid regime,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,2539.8308,63.23887,50.28281,0,691046.9430000001,0.47,0.562,16.599,42.069,12.130442
Benin,2011,3.870279550552368,7.876235485076904,0.4774943888187408,53.2599983215332,0.7729187607765198,-0.1454108953475952,0.8494722247123718,0.5744389295578003,0.2186784595251083,Hybrid regime,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2624.9985,67.51996,50.439972,0,821902.2882999999,0.486,0.562,16.797,43.608,11.215374
Benin,2012,3.193468809127808,7.894076347351074,0.5230273008346558,53.52000045776367,0.7689710855484009,-0.114408366382122,0.8059776425361633,0.563014566898346,0.2306645363569259,Hybrid regime,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,2622.9983,69.38995,50.749966,0,840080.5728000001,0.494,0.562,16.874,44.125,10.910524
Benin,2013,3.479412794113159,7.934523105621338,0.5768230557441711,53.77999877929688,0.7832404971122742,-0.0878068879246711,0.8559555411338806,0.6457338333129883,0.2163391858339309,Hybrid regime,5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,2628.0,68.9,51.700005,0,915348.6404,0.503,0.63,16.944,44.642,11.626254
Bolivia,2008,5.297872543334961,8.740165710449219,0.7852623462677002,61.29999923706055,0.7256197333335876,-0.0959637537598609,0.8014203906059265,0.7234777212142944,0.392079621553421,Hybrid regime,6.15,6.073,0.0,0.0,137.92,2.35,27.327,2.41,3.57,5.98,2135.8804,63.101032,50.46092,0,534278.4404,0.651,0.407,21.142,65.535,28.501417
Bolivia,2010,5.780620098114014,8.779529571533203,0.8071855902671814,61.70000076293945,0.7033410668373108,-0.0726677328348159,0.7813425064086914,0.7202175259590149,0.3495973348617553,Hybrid regime,5.92,7.825,0.0,0.0,137.145,2.24,25.373,2.3200000000000003,4.409999999999999,6.73,2237.9983,70.78995,54.59996,0,598134.19,0.661,0.364,21.547,66.43,26.304579
Bolivia,2011,5.778874397277832,8.813483238220215,0.8167828321456909,61.900001525878906,0.7816737294197083,-0.0433741696178913,0.82485431432724,0.6887155175209045,0.3614855408668518,Hybrid regime,5.84,8.657,0.0,0.0,150.34,2.41,26.119,2.5,4.68,7.18,2256.0002,70.97001,55.140003,0,622622.0006,0.667,0.364,21.769,66.874,28.87705
